CRASH_ID,CRASH_DATETIME,ROUTE,MILEPOINT,LAT_UTM_Y,LONG_UTM_X,MAIN_ROAD_NAME,CITY,COUNTY_NAME,CRASH_SEVERITY_ID,WORK_ZONE_RELATED,PEDESTRIAN_INVOLVED,BICYCLIST_INVOLVED,MOTORCYCLE_INVOLVED,IMPROPER_RESTRAINT,UNRESTRAINED,DUI,INTERSECTION_RELATED,WILD_ANIMAL_RELATED,DOMESTIC_ANIMAL_RELATED,OVERTURN_ROLLOVER,COMMERCIAL_MOTOR_VEH_INVOLVED,TEENAGE_DRIVER_INVOLVED,OLDER_DRIVER_INVOLVED,NIGHT_DARK_CONDITION,SINGLE_VEHICLE,DISTRACTED_DRIVING,DROWSY_DRIVING,ROADWAY_DEPARTURE
10842843,2016-05-01T10:06:00.000000+0000,84,35.9,4624228.372,394937.9579,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
10845669,2016-05-06T17:06:00.000000+0000,84,33.1,4627933.991,392654.72400000005,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10846825,2016-05-06T19:57:00.000000+0000,15,398.2,4647044.0,402030.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10851874,2016-05-31T13:05:00.000000+0000,102,16.267,4618429.502,402995.0571,MAIN,TREMONTON,BOX ELDER,2,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
10856328,2016-06-15T16:28:00.000000+0000,84,23.6,4634310.125999999,379911.7129,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
10856336,2016-06-16T22:15:00.000000+0000,84,12.01,4642670.226,364455.28630000004,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,false,false
10875642,2016-08-25T15:50:00.000000+0000,1110,10.35,4618881.992000001,401746.9519,320 N 1000 W; FAIRGROUNDS,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10877645,2016-08-28T21:30:00.000000+0000,30,91.7,4626532.232000001,404169.355,SR 30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10880222,2016-09-09T19:47:00.000000+0000,36126,0.1,4638013.528999999,403208.77760000003,"6000 W 20900 N, PLYMOUTH, UT,",OUTSIDE CITY LIMITS,BOX ELDER,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10885871,2016-09-28T04:05:00.000000+0000,84,0.035,4618312.439,399574.6542,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10887531,2016-10-02T03:40:00.000000+0000,36126,0.1,4637038.112,405035.4388,20400 NORTH,PLYMOUTH,BOX ELDER,2,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,false,false,true
10889691,2016-10-17T11:35:00.000000+0000,82,1.999,4621680.402000001,403322.3032,N MAIN ST & E FACTORY ST,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false
10893266,2016-09-21T17:30:00.000000+0000,1113,1.91,4621677.107,403209.8979,100 W FACTORY ST,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false
10897551,2016-11-12T21:31:00.000000+0000,57712,0.1,4617462.738000001,402577.9147,460 W 720 S,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false
10903413,2016-11-21T13:54:00.000000+0000,15,383.4,4623607.49,401789.5226,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10810592,2016-01-16T14:15:00.000000+0000,15,384.6,4625451.522999999,402340.4282,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10821739,2016-02-13T23:20:00.000000+0000,15,393.8,4640075.0,402885.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10833416,2016-04-01T17:00:00.000000+0000,1138,0.215,4622028.628999999,403318.8066,300 N MAIN ST,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false
10830380,2016-03-23T08:03:00.000000+0000,1121,0.275,4619217.794,402198.7122,750 W 600 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10835186,2016-04-05T16:00:00.000000+0000,15,0.255,4615072.6959999995,405029.17209999997,I-15,ELWOOD,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10854485,2016-06-13T06:15:00.000000+0000,1129,0.71,4620066.927,404498.17679999996,E 1400 S; RIVERBOTTOMS,GARLAND,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,true
10849881,2016-05-20T03:46:00.000000+0000,84,16,4639277.9229999995,369695.5721,I84 WB X16 OFF,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true
10870063,2016-07-23T17:00:00.000000+0000,30,91.909,4626534.279,404506.5337,SR-30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10868669,2016-07-29T15:45:00.000000+0000,84,14.5,4640788.579,367934.99650000007,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10873986,2016-08-10T13:50:00.000000+0000,15,384.9,4625921.979,402446.49850000005,I-15,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true
10858885,2016-06-20T17:52:00.000000+0000,84,0.096,4618373.5,399847.7,I-84 OFF RAMP NORTH BOUND EXIT,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true
10891723,2016-10-15T17:28:00.000000+0000,84,36.9,4622675.235,395366.7024,I-84,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true
10877193,2016-08-26T11:20:00.000000+0000,84,31.8,4628765.334,390731.07920000004,I-84,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10874998,2016-08-17T23:56:00.000000+0000,15,382.9,4622861.192999999,401529.7857,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10880052,2016-09-06T16:50:00.000000+0000,84,39.8,4619252.563999999,398222.19060000003,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
10876918,2016-08-26T06:45:00.000000+0000,84,18.4,4639168.995,373465.6053,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false
10876163,2016-08-29T06:25:00.000000+0000,37712,0.1,4620115.893999999,399666.3083,2660 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,true,false,true,false,false,false,false,false,true,false,false,false,false,false
10877421,2016-09-01T17:21:00.000000+0000,102,14.49,4618377.066,400135.49980000005,2302 W MAIN ST,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10887533,2016-09-14T13:35:00.000000+0000,15,388.7,4631964.0,402192.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10884771,2016-09-21T12:23:00.000000+0000,84,21.5,4637038.721,377929.09260000003,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10909074,2016-12-08T15:28:00.000000+0000,84,29.1,4630205.073,386677.96400000004,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true
10811566,2016-01-21T18:27:00.000000+0000,82,0.865,4619844.118,403337.39920000004,1500 S MAIN,GARLAND,BOX ELDER,4,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,false
10814324,2016-01-20T18:37:00.000000+0000,13,21.35,4620349.265,404939.92380000005,SR-13,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
10828311,2016-03-17T07:20:00.000000+0000,82,0.491,4619245.376,403344.09920000006,SR-82,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10839954,2016-04-19T15:33:00.000000+0000,37712,0.1,4618394.792,402753.265,20 S 200 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
10845887,2016-05-09T15:09:00.000000+0000,102,16.19,4618426.29,402870.43090000004,100 W MAIN ST,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10847616,2016-05-10T21:09:00.000000+0000,84,33.1,4627959.81,392666.2504,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10847942,2016-05-13T19:25:00.000000+0000,37712,0.1,4617327.352,402406.2523,540 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
10850957,2016-05-24T15:15:00.000000+0000,102,12.9,4618337.3,397574.11689999996,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
10852742,2016-06-05T13:25:00.000000+0000,102,16.48,4618437.128999999,403335.3048,MAIN,TREMONTON,BOX ELDER,2,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10853817,2016-06-07T18:12:00.000000+0000,15,390.13,4634186.157,402773.8214,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true
10864803,2016-07-10T03:34:00.000000+0000,84,25.5,4631721.442000001,381552.864,I-84,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,true,true
10879596,2016-08-22T09:30:00.000000+0000,1110,10.142,4618544.966,401748.64759999997,1000 W 100 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true
10885854,2016-09-22T14:06:00.000000+0000,84,24.009,4633740.953,380245.9088,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10891732,2016-10-08T06:50:00.000000+0000,15,388.9,4632284.6219999995,402234.6973,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10893284,2016-10-28T15:24:00.000000+0000,82,0.16,4618703.076,403351.572,200 N 300 E,TREMONTON,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
10894491,2016-10-29T12:35:00.000000+0000,102,10.461,4618278.152999999,393663.4662,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,true,true,false,true,false,false,false,false,false,true,false,false,false,false,false
10898108,2016-10-28T09:15:00.000000+0000,84,16.1,4639250.098,369847.807,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true
10901176,2016-11-22T19:16:00.000000+0000,13,21.177,4620070.063999999,404945.3048,HIGHWAY 13,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false
10906178,2016-12-08T16:30:00.000000+0000,1125,0.98,4619969.128999999,400110.39360000007,2300 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10909099,2016-12-15T00:09:00.000000+0000,102,11.1,4618305.694999999,394671.96340000007,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false
10910296,2016-12-24T14:45:00.000000+0000,84,26.4,4630616.045,382475.21030000004,I-84,HOWELL,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true
10910823,2016-12-24T23:26:00.000000+0000,1132,0.305,4621724.092999999,405006.0515,5100 W 12800 N,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,true
10910923,2016-12-27T19:30:00.000000+0000,1125,0.035,4618433.302,400133.53940000007,40 N 2300 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true
10911156,2016-12-25T11:44:00.000000+0000,102,16.754,4618445.574,403774.98480000003,621 E MAIN,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10816021,2016-02-02T15:06:00.000000+0000,102,16.267,4618429.5139999995,402995.4828,MAIN,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false
